State,Station,Year,Ridership
Maryland,"BWI Thurgood Marshall Airport, Maryland",2018-01-01,756533.0
Maryland,"BWI Thurgood Marshall Airport, Maryland",2019-01-01,751228.0
Maryland,"BWI Thurgood Marshall Airport, Maryland",2020-01-01,385975.0
Maryland,"BWI Thurgood Marshall Airport, Maryland",2021-01-01,259294.0
Maryland,"BWI Thurgood Marshall Airport, Maryland",2022-01-01,522353.0
California,"Bakersfield, California",2005-01-01,185089.0
California,"Bakersfield, California",2006-01-01,188788.0
California,"Bakersfield, California",2007-01-01,370783.0
California,"Bakersfield, California",2008-01-01,427087.0
California,"Bakersfield, California",2009-01-01,395254.0
California,"Bakersfield, California",2010-01-01,413172.0
California,"Bakersfield, California",2011-01-01,476767.0
California,"Bakersfield, California",2012-01-01,507058.0
California,"Bakersfield, California",2013-01-01,546439.0
California,"Bakersfield, California",2014-01-01,521423.0
California,"Bakersfield, California",2015-01-01,513884.0
California,"Bakersfield, California",2016-01-01,491824.0
California,"Bakersfield, California",2017-01-01,482276.0
California,"Bakersfield, California",2018-01-01,442023.0
California,"Bakersfield, California",2019-01-01,424157.0
California,"Bakersfield, California",2020-01-01,250609.0
California,"Bakersfield, California",2021-01-01,196791.0
California,"Bakersfield, California",2022-01-01,314684.0
Maryland,"Baltimore, Maryland",2005-01-01,485279.0
Maryland,"Baltimore, Maryland",2006-01-01,451691.0
Maryland,"Baltimore, Maryland",2007-01-01,977379.0
Maryland,"Baltimore, Maryland",2008-01-01,1020304.0
Maryland,"Baltimore, Maryland",2009-01-01,932827.0
Maryland,"Baltimore, Maryland",2010-01-01,926245.0
Maryland,"Baltimore, Maryland",2011-01-01,953170.0
Maryland,"Baltimore, Maryland",2012-01-01,1028909.0
Maryland,"Baltimore, Maryland",2013-01-01,1065576.0
Maryland,"Baltimore, Maryland",2014-01-01,1032527.0
Maryland,"Baltimore, Maryland",2015-01-01,993721.0
Maryland,"Baltimore, Maryland",2016-01-01,1030161.0
Maryland,"Baltimore, Maryland",2017-01-01,1063628.0
Maryland,"Baltimore, Maryland",2018-01-01,1041232.0
Maryland,"Baltimore, Maryland",2019-01-01,1043542.0
Maryland,"Baltimore, Maryland",2020-01-01,538330.0
Maryland,"Baltimore, Maryland",2021-01-01,446914.0
Maryland,"Baltimore, Maryland",2022-01-01,838591.0
Michigan,"Bangor, Michigan",2005-01-01,1655.0
Michigan,"Bangor, Michigan",2006-01-01,1879.0
Michigan,"Bangor, Michigan",2007-01-01,3786.0
Michigan,"Bangor, Michigan",2008-01-01,3710.0
Michigan,"Bangor, Michigan",2009-01-01,3397.0
Michigan,"Bangor, Michigan",2010-01-01,3803.0
Michigan,"Bangor, Michigan",2011-01-01,3586.0
Michigan,"Bangor, Michigan",2012-01-01,3616.0
Michigan,"Bangor, Michigan",2013-01-01,3856.0
Michigan,"Bangor, Michigan",2014-01-01,4112.0
Michigan,"Bangor, Michigan",2015-01-01,3895.0
Michigan,"Bangor, Michigan",2016-01-01,3943.0
Michigan,"Bangor, Michigan",2017-01-01,4376.0
Michigan,"Bangor, Michigan",2018-01-01,4180.0
Michigan,"Bangor, Michigan",2019-01-01,4584.0
Michigan,"Bangor, Michigan",2020-01-01,2014.0
Michigan,"Bangor, Michigan",2021-01-01,2468.0
Michigan,"Bangor, Michigan",2022-01-01,3337.0
California,"Barstow, California",2005-01-01,1380.0
California,"Barstow, California",2006-01-01,1650.0
California,"Barstow, California",2007-01-01,3376.0
California,"Barstow, California",2008-01-01,3334.0
California,"Barstow, California",2009-01-01,3531.0
California,"Barstow, California",2010-01-01,3609.0
California,"Barstow, California",2011-01-01,3870.0
California,"Barstow, California",2012-01-01,3433.0
California,"Barstow, California",2013-01-01,3586.0
California,"Barstow, California",2014-01-01,3096.0
California,"Barstow, California",2015-01-01,3463.0
California,"Barstow, California",2016-01-01,3153.0
California,"Barstow, California",2017-01-01,3509.0
California,"Barstow, California",2018-01-01,3400.0
California,"Barstow, California",2019-01-01,3112.0
California,"Barstow, California",2020-01-01,2457.0
California,"Barstow, California",2021-01-01,1567.0
California,"Barstow, California",2022-01-01,1959.0
Michigan,"Battle Creek, Michigan",2005-01-01,23221.0
Michigan,"Battle Creek, Michigan",2006-01-01,27442.0
Michigan,"Battle Creek, Michigan",2007-01-01,53197.0
Michigan,"Battle Creek, Michigan",2008-01-01,57264.0
Michigan,"Battle Creek, Michigan",2009-01-01,51571.0
Michigan,"Battle Creek, Michigan",2010-01-01,52057.0
Michigan,"Battle Creek, Michigan",2011-01-01,50732.0
Michigan,"Battle Creek, Michigan",2012-01-01,50511.0
Michigan,"Battle Creek, Michigan",2013-01-01,49203.0
Michigan,"Battle Creek, Michigan",2014-01-01,46624.0
Michigan,"Battle Creek, Michigan",2015-01-01,42894.0
Michigan,"Battle Creek, Michigan",2016-01-01,38623.0
Michigan,"Battle Creek, Michigan",2017-01-01,42301.0
Michigan,"Battle Creek, Michigan",2018-01-01,41757.0
Michigan,"Battle Creek, Michigan",2019-01-01,40170.0
Michigan,"Battle Creek, Michigan",2020-01-01,21026.0
Michigan,"Battle Creek, Michigan",2021-01-01,16716.0
Michigan,"Battle Creek, Michigan",2022-01-01,24581.0
Mississippi,"Bay St. Louis, Mississippi",2005-01-01,101.0
Texas,"Beaumont, Texas",2005-01-01,539.0
Texas,"Beaumont, Texas",2006-01-01,401.0
Texas,"Beaumont, Texas",2007-01-01,1384.0
Texas,"Beaumont, Texas",2008-01-01,1662.0
Texas,"Beaumont, Texas",2009-01-01,1769.0
Texas,"Beaumont, Texas",2010-01-01,2135.0
Texas,"Beaumont, Texas",2011-01-01,2401.0
Texas,"Beaumont, Texas",2012-01-01,2724.0
Texas,"Beaumont, Texas",2013-01-01,3458.0
Texas,"Beaumont, Texas",2014-01-01,3412.0
Texas,"Beaumont, Texas",2015-01-01,3265.0
Texas,"Beaumont, Texas",2016-01-01,3344.0
Texas,"Beaumont, Texas",2017-01-01,3377.0
Texas,"Beaumont, Texas",2018-01-01,3641.0
Texas,"Beaumont, Texas",2019-01-01,3651.0
Texas,"Beaumont, Texas",2020-01-01,1885.0
Texas,"Beaumont, Texas",2021-01-01,1988.0
Texas,"Beaumont, Texas",2022-01-01,2251.0
Washington,"Bellingham, Washington",2005-01-01,28454.0
Washington,"Bellingham, Washington",2006-01-01,27351.0
Washington,"Bellingham, Washington",2007-01-01,53444.0
Washington,"Bellingham, Washington",2008-01-01,63363.0
Washington,"Bellingham, Washington",2009-01-01,63805.0
Washington,"Bellingham, Washington",2010-01-01,63683.0
Washington,"Bellingham, Washington",2011-01-01,59490.0
Washington,"Bellingham, Washington",2012-01-01,64091.0
Washington,"Bellingham, Washington",2013-01-01,55325.0
Washington,"Bellingham, Washington",2014-01-01,54888.0
Washington,"Bellingham, Washington",2015-01-01,51915.0
Washington,"Bellingham, Washington",2016-01-01,50896.0
Washington,"Bellingham, Washington",2017-01-01,51219.0
Washington,"Bellingham, Washington",2018-01-01,49669.0
Washington,"Bellingham, Washington",2019-01-01,53659.0
Washington,"Bellingham, Washington",2020-01-01,23494.0
Washington,"Bellingham, Washington",2022-01-01,129.0
Vermont,"Bellows Falls, Vermont",2005-01-01,1289.0
Vermont,"Bellows Falls, Vermont",2006-01-01,1311.0
Vermont,"Bellows Falls, Vermont",2007-01-01,3427.0
Vermont,"Bellows Falls, Vermont",2008-01-01,4050.0
Vermont,"Bellows Falls, Vermont",2009-01-01,4092.0
Vermont,"Bellows Falls, Vermont",2010-01-01,4652.0
Vermont,"Bellows Falls, Vermont",2011-01-01,4364.0
Vermont,"Bellows Falls, Vermont",2012-01-01,4620.0
Vermont,"Bellows Falls, Vermont",2013-01-01,4774.0
Vermont,"Bellows Falls, Vermont",2014-01-01,5463.0
Vermont,"Bellows Falls, Vermont",2015-01-01,4828.0
Vermont,"Bellows Falls, Vermont",2016-01-01,4543.0
Vermont,"Bellows Falls, Vermont",2017-01-01,4752.0
Vermont,"Bellows Falls, Vermont",2018-01-01,4488.0
Vermont,"Bellows Falls, Vermont",2019-01-01,4776.0
Vermont,"Bellows Falls, Vermont",2020-01-01,2099.0
Vermont,"Bellows Falls, Vermont",2021-01-01,895.0
Vermont,"Bellows Falls, Vermont",2022-01-01,3840.0
Oregon,"Bend, Oregon",2006-01-01,680.0
Arizona,"Benson, Arizona",2005-01-01,537.0
Arizona,"Benson, Arizona",2006-01-01,412.0
Arizona,"Benson, Arizona",2007-01-01,937.0
Arizona,"Benson, Arizona",2008-01-01,1064.0
Arizona,"Benson, Arizona",2009-01-01,1098.0
Arizona,"Benson, Arizona",2010-01-01,1091.0
Arizona,"Benson, Arizona",2011-01-01,1208.0
Arizona,"Benson, Arizona",2012-01-01,1367.0
Arizona,"Benson, Arizona",2013-01-01,1833.0
Arizona,"Benson, Arizona",2014-01-01,1961.0
Arizona,"Benson, Arizona",2015-01-01,2073.0
Arizona,"Benson, Arizona",2016-01-01,2013.0
Arizona,"Benson, Arizona",2017-01-01,2036.0
Arizona,"Benson, Arizona",2018-01-01,1939.0
Arizona,"Benson, Arizona",2019-01-01,1947.0
Arizona,"Benson, Arizona",2020-01-01,1218.0
Arizona,"Benson, Arizona",2021-01-01,1224.0
Arizona,"Benson, Arizona",2022-01-01,1743.0
California,"Berkeley, California",2005-01-01,35444.0
California,"Berkeley, California",2006-01-01,40383.0
California,"Berkeley, California",2007-01-01,105995.0
California,"Berkeley, California",2008-01-01,122133.0
California,"Berkeley, California",2009-01-01,124218.0
California,"Berkeley, California",2010-01-01,133152.0
California,"Berkeley, California",2011-01-01,142510.0
California,"Berkeley, California",2012-01-01,152096.0
California,"Berkeley, California",2013-01-01,153080.0
California,"Berkeley, California",2014-01-01,133855.0
California,"Berkeley, California",2015-01-01,136997.0
California,"Berkeley, California",2016-01-01,150636.0
California,"Berkeley, California",2017-01-01,156226.0
California,"Berkeley, California",2018-01-01,173579.0
California,"Berkeley, California",2019-01-01,174656.0
California,"Berkeley, California",2020-01-01,83958.0
California,"Berkeley, California",2021-01-01,25999.0
California,"Berkeley, California",2022-01-01,57302.0
Connecticut,"Berlin, Connecticut",2005-01-01,11699.0
Connecticut,"Berlin, Connecticut",2006-01-01,11685.0
Connecticut,"Berlin, Connecticut",2007-01-01,22570.0
Connecticut,"Berlin, Connecticut",2008-01-01,24532.0
Connecticut,"Berlin, Connecticut",2009-01-01,20555.0
Connecticut,"Berlin, Connecticut",2010-01-01,23196.0
Connecticut,"Berlin, Connecticut",2011-01-01,23465.0
Connecticut,"Berlin, Connecticut",2012-01-01,24108.0
Connecticut,"Berlin, Connecticut",2013-01-01,25594.0
Connecticut,"Berlin, Connecticut",2014-01-01,23363.0
Connecticut,"Berlin, Connecticut",2015-01-01,21189.0
Connecticut,"Berlin, Connecticut",2016-01-01,16332.0
Connecticut,"Berlin, Connecticut",2017-01-01,14007.0
Connecticut,"Berlin, Connecticut",2018-01-01,16219.0
Connecticut,"Berlin, Connecticut",2019-01-01,19904.0
Connecticut,"Berlin, Connecticut",2020-01-01,11224.0
Connecticut,"Berlin, Connecticut",2021-01-01,8981.0
Connecticut,"Berlin, Connecticut",2022-01-01,17812.0
Mississippi,"Biloxi, Mississippi",2005-01-01,310.0
Washington,"Bingen-White Salmon, Washington",2005-01-01,832.0
Washington,"Bingen-White Salmon, Washington",2006-01-01,959.0
Washington,"Bingen-White Salmon, Washington",2007-01-01,2118.0
Washington,"Bingen-White Salmon, Washington",2008-01-01,2908.0
Washington,"Bingen-White Salmon, Washington",2009-01-01,2825.0
Washington,"Bingen-White Salmon, Washington",2010-01-01,3245.0
Washington,"Bingen-White Salmon, Washington",2011-01-01,2420.0
Washington,"Bingen-White Salmon, Washington",2012-01-01,3147.0
Washington,"Bingen-White Salmon, Washington",2013-01-01,3629.0
Washington,"Bingen-White Salmon, Washington",2014-01-01,2867.0
Washington,"Bingen-White Salmon, Washington",2015-01-01,3081.0
Washington,"Bingen-White Salmon, Washington",2016-01-01,3691.0
Washington,"Bingen-White Salmon, Washington",2017-01-01,3825.0
Washington,"Bingen-White Salmon, Washington",2018-01-01,3272.0
Washington,"Bingen-White Salmon, Washington",2019-01-01,3060.0
Washington,"Bingen-White Salmon, Washington",2020-01-01,2133.0
Washington,"Bingen-White Salmon, Washington",2021-01-01,1473.0
Washington,"Bingen-White Salmon, Washington",2022-01-01,2191.0
Alabama,"Birmingham, Alabama",2005-01-01,16558.0
Alabama,"Birmingham, Alabama",2006-01-01,12044.0
Alabama,"Birmingham, Alabama",2007-01-01,27325.0
Alabama,"Birmingham, Alabama",2008-01-01,32733.0
Alabama,"Birmingham, Alabama",2009-01-01,33413.0
Alabama,"Birmingham, Alabama",2010-01-01,45089.0
Alabama,"Birmingham, Alabama",2011-01-01,48196.0
Alabama,"Birmingham, Alabama",2012-01-01,48734.0
Alabama,"Birmingham, Alabama",2013-01-01,48759.0
Alabama,"Birmingham, Alabama",2014-01-01,46610.0
Alabama,"Birmingham, Alabama",2015-01-01,44985.0
Alabama,"Birmingham, Alabama",2016-01-01,42930.0
Alabama,"Birmingham, Alabama",2017-01-01,42512.0
Alabama,"Birmingham, Alabama",2018-01-01,40585.0
Alabama,"Birmingham, Alabama",2019-01-01,37605.0
Alabama,"Birmingham, Alabama",2020-01-01,17474.0
Alabama,"Birmingham, Alabama",2021-01-01,14935.0
Alabama,"Birmingham, Alabama",2022-01-01,21211.0
Michigan,"Birmingham, Michigan",2005-01-01,9118.0
Michigan,"Birmingham, Michigan",2006-01-01,9833.0
Michigan,"Birmingham, Michigan",2007-01-01,19404.0
Michigan,"Birmingham, Michigan",2008-01-01,19714.0
Michigan,"Birmingham, Michigan",2009-01-01,18695.0
Michigan,"Birmingham, Michigan",2010-01-01,22286.0
Michigan,"Birmingham, Michigan",2011-01-01,24121.0
Michigan,"Birmingham, Michigan",2012-01-01,19712.0
Michigan,"Birmingham, Michigan",2013-01-01,23257.0
Michigan,"Birmingham, Michigan",2014-01-01,23014.0
Michigan,"Birmingham, Michigan",2015-01-01,934.0
Illinois,"Bloomington/Normal, Illinois",2005-01-01,47201.0
Illinois,"Bloomington/Normal, Illinois",2006-01-01,51413.0
Illinois,"Bloomington/Normal, Illinois",2007-01-01,151376.0
Illinois,"Bloomington/Normal, Illinois",2008-01-01,180589.0
Illinois,"Bloomington/Normal, Illinois",2009-01-01,192682.0
Illinois,"Bloomington/Normal, Illinois",2010-01-01,209629.0
Illinois,"Bloomington/Normal, Illinois",2011-01-01,244566.0
Illinois,"Bloomington/Normal, Illinois",2012-01-01,239981.0
Illinois,"Bloomington/Normal, Illinois",2013-01-01,263235.0
Illinois,"Bloomington/Normal, Illinois",2014-01-01,261631.0
Illinois,"Bloomington/Normal, Illinois",2015-01-01,254317.0
Illinois,"Bloomington/Normal, Illinois",2016-01-01,226212.0
Illinois,"Bloomington/Normal, Illinois",2017-01-01,241844.0
Illinois,"Bloomington/Normal, Illinois",2018-01-01,238626.0
Illinois,"Bloomington/Normal, Illinois",2019-01-01,229894.0
Illinois,"Bloomington/Normal, Illinois",2020-01-01,116921.0
Illinois,"Bloomington/Normal, Illinois",2021-01-01,91842.0
Illinois,"Bloomington/Normal, Illinois",2022-01-01,178018.0
Massachusetts,"Boston-Back Bay, Massachusetts",2005-01-01,632173.0
Massachusetts,"Boston-Back Bay, Massachusetts",2006-01-01,646534.0
Massachusetts,"Boston-Back Bay, Massachusetts",2007-01-01,345970.0
Massachusetts,"Boston-Back Bay, Massachusetts",2008-01-01,424605.0
Massachusetts,"Boston-Back Bay, Massachusetts",2009-01-01,398240.0
Massachusetts,"Boston-Back Bay, Massachusetts",2010-01-01,445074.0
Massachusetts,"Boston-Back Bay, Massachusetts",2011-01-01,479951.0
Massachusetts,"Boston-Back Bay, Massachusetts",2012-01-01,528040.0
Massachusetts,"Boston-Back Bay, Massachusetts",2013-01-01,540770.0
Massachusetts,"Boston-Back Bay, Massachusetts",2014-01-01,566892.0
Massachusetts,"Boston-Back Bay, Massachusetts",2015-01-01,578403.0
Massachusetts,"Boston-Back Bay, Massachusetts",2016-01-01,611527.0
Massachusetts,"Boston-Back Bay, Massachusetts",2017-01-01,626003.0
Massachusetts,"Boston-Back Bay, Massachusetts",2018-01-01,683016.0
Massachusetts,"Boston-Back Bay, Massachusetts",2019-01-01,720147.0
Massachusetts,"Boston-Back Bay, Massachusetts",2020-01-01,355279.0
Massachusetts,"Boston-Back Bay, Massachusetts",2021-01-01,322928.0
Massachusetts,"Boston-Back Bay, Massachusetts",2022-01-01,606967.0
Massachusetts,"Boston-North Station, Massachusetts",2005-01-01,117358.0
Massachusetts,"Boston-North Station, Massachusetts",2006-01-01,146065.0
Massachusetts,"Boston-North Station, Massachusetts",2007-01-01,319648.0
Massachusetts,"Boston-North Station, Massachusetts",2008-01-01,414835.0
Massachusetts,"Boston-North Station, Massachusetts",2009-01-01,403203.0
Massachusetts,"Boston-North Station, Massachusetts",2010-01-01,418993.0
Massachusetts,"Boston-North Station, Massachusetts",2011-01-01,456198.0
Massachusetts,"Boston-North Station, Massachusetts",2012-01-01,473912.0
Massachusetts,"Boston-North Station, Massachusetts",2013-01-01,475447.0
Massachusetts,"Boston-North Station, Massachusetts",2014-01-01,433060.0
Massachusetts,"Boston-North Station, Massachusetts",2015-01-01,358286.0
Massachusetts,"Boston-North Station, Massachusetts",2016-01-01,424600.0
Massachusetts,"Boston-North Station, Massachusetts",2017-01-01,448483.0
Massachusetts,"Boston-North Station, Massachusetts",2018-01-01,464988.0
Massachusetts,"Boston-North Station, Massachusetts",2019-01-01,459082.0
Massachusetts,"Boston-North Station, Massachusetts",2020-01-01,219491.0
Massachusetts,"Boston-North Station, Massachusetts",2021-01-01,152370.0
Massachusetts,"Boston-North Station, Massachusetts",2022-01-01,346610.0
Massachusetts,"Boston-South Station, Massachusetts",2007-01-01,1154178.0
Massachusetts,"Boston-South Station, Massachusetts",2008-01-01,1393691.0
Massachusetts,"Boston-South Station, Massachusetts",2009-01-01,1287615.0
Massachusetts,"Boston-South Station, Massachusetts",2010-01-01,1311205.0
Massachusetts,"Boston-South Station, Massachusetts",2011-01-01,1360162.0
Massachusetts,"Boston-South Station, Massachusetts",2012-01-01,1447501.0
Massachusetts,"Boston-South Station, Massachusetts",2013-01-01,1434148.0
Massachusetts,"Boston-South Station, Massachusetts",2014-01-01,1491095.0
Massachusetts,"Boston-South Station, Massachusetts",2015-01-01,1544169.0
Massachusetts,"Boston-South Station, Massachusetts",2016-01-01,1574450.0
Massachusetts,"Boston-South Station, Massachusetts",2017-01-01,1567627.0
Massachusetts,"Boston-South Station, Massachusetts",2018-01-01,1553953.0
Massachusetts,"Boston-South Station, Massachusetts",2019-01-01,1585216.0
Massachusetts,"Boston-South Station, Massachusetts",2020-01-01,793113.0
Massachusetts,"Boston-South Station, Massachusetts",2021-01-01,679333.0
Massachusetts,"Boston-South Station, Massachusetts",2022-01-01,1216560.0
Vermont,"Brattleboro, Vermont",2005-01-01,3991.0
Vermont,"Brattleboro, Vermont",2006-01-01,4256.0
Vermont,"Brattleboro, Vermont",2007-01-01,10983.0
Vermont,"Brattleboro, Vermont",2008-01-01,11544.0
Vermont,"Brattleboro, Vermont",2009-01-01,13087.0
Vermont,"Brattleboro, Vermont",2010-01-01,15479.0
Vermont,"Brattleboro, Vermont",2011-01-01,15223.0
Vermont,"Brattleboro, Vermont",2012-01-01,17410.0
Vermont,"Brattleboro, Vermont",2013-01-01,18661.0
Vermont,"Brattleboro, Vermont",2014-01-01,20125.0
Vermont,"Brattleboro, Vermont",2015-01-01,18963.0
Vermont,"Brattleboro, Vermont",2016-01-01,16434.0
Vermont,"Brattleboro, Vermont",2017-01-01,16702.0
Vermont,"Brattleboro, Vermont",2018-01-01,16933.0
Vermont,"Brattleboro, Vermont",2019-01-01,16765.0
Vermont,"Brattleboro, Vermont",2020-01-01,7844.0
Vermont,"Brattleboro, Vermont",2021-01-01,3341.0
Vermont,"Brattleboro, Vermont",2022-01-01,13850.0
Connecticut,"Bridgeport, Connecticut",2005-01-01,27818.0
Connecticut,"Bridgeport, Connecticut",2006-01-01,29977.0
Connecticut,"Bridgeport, Connecticut",2007-01-01,66292.0
Connecticut,"Bridgeport, Connecticut",2008-01-01,75487.0
Connecticut,"Bridgeport, Connecticut",2009-01-01,70765.0
Connecticut,"Bridgeport, Connecticut",2010-01-01,72809.0
Connecticut,"Bridgeport, Connecticut",2011-01-01,76653.0
Connecticut,"Bridgeport, Connecticut",2012-01-01,84446.0
Connecticut,"Bridgeport, Connecticut",2013-01-01,80309.0
Connecticut,"Bridgeport, Connecticut",2014-01-01,80571.0
Connecticut,"Bridgeport, Connecticut",2015-01-01,80199.0
Connecticut,"Bridgeport, Connecticut",2016-01-01,83211.0
Connecticut,"Bridgeport, Connecticut",2017-01-01,87023.0
Connecticut,"Bridgeport, Connecticut",2018-01-01,90174.0
Connecticut,"Bridgeport, Connecticut",2019-01-01,94551.0
Connecticut,"Bridgeport, Connecticut",2020-01-01,54364.0
Connecticut,"Bridgeport, Connecticut",2021-01-01,56891.0
Connecticut,"Bridgeport, Connecticut",2022-01-01,98572.0
Mississippi,"Brookhaven, Mississippi",2005-01-01,1955.0
Mississippi,"Brookhaven, Mississippi",2006-01-01,2068.0
Mississippi,"Brookhaven, Mississippi",2007-01-01,4798.0
Mississippi,"Brookhaven, Mississippi",2009-01-01,5150.0
Mississippi,"Brookhaven, Mississippi",2010-01-01,5241.0
Mississippi,"Brookhaven, Mississippi",2011-01-01,5019.0
Mississippi,"Brookhaven, Mississippi",2012-01-01,4635.0
Mississippi,"Brookhaven, Mississippi",2013-01-01,4900.0
Mississippi,"Brookhaven, Mississippi",2014-01-01,5178.0
Mississippi,"Brookhaven, Mississippi",2015-01-01,5172.0
Mississippi,"Brookhaven, Mississippi",2016-01-01,4252.0
Mississippi,"Brookhaven, Mississippi",2017-01-01,4131.0
Mississippi,"Brookhaven, Mississippi",2018-01-01,4004.0
Mississippi,"Brookhaven, Mississippi",2019-01-01,2809.0
Mississippi,"Brookhaven, Mississippi",2020-01-01,2449.0
Mississippi,"Brookhaven, Mississippi",2021-01-01,2037.0
Mississippi,"Brookhaven, Mississippi",2022-01-01,2542.0
Montana,"Browning (winter only), Montana",2005-01-01,1284.0
Montana,"Browning (winter only), Montana",2006-01-01,1234.0
Montana,"Browning (winter only), Montana",2007-01-01,2263.0
Montana,"Browning (winter only), Montana",2008-01-01,2269.0
